h	2299.33
i	2299.64
i	2300.27
i	2301.27
t	2301.81
h	2301.89
h	2302.21
h	2302.76
i	2302.81
h	2302.89
i	2304
i	2304.16
h	2304.32
i	2304.75
t	2305
h	2305.24
t	2305.73
i	2306.15
t	2306.21
h	2306.21
i	2306.3
h	2306.33
i	2307.23
h	2308.19
h	2308.66
h	2308.89
i	2309.1
h	2309.36
h	2309.44
i	2309.94
h	2310.57
t	2310.72
t	2310.82
h	2311.15
h	2311.38
t	2311.54
h	2312.07
i	2312.11
h	2312.24
h	2312.54
t	2312.86
h	2312.89
h	2312.91
t	2313.22
t	2313.29
h	2313.46
h	2313.53
t	2313.54
t	2313.56
i	2313.95
t	2314.35
h	2314.59
i	2314.76
i	2315.13
i	2315.17
t	2315.77
h	2316.28
h	2316.71
i	2317.82
i	2318.94
t	2319.92
t	2320.22
i	2320.92
i	2321.53
i	2321.79
h	2322.05
t	2322.08
h	2323.27
h	2323.31
h	2323.61
t	2325.17
t	2325.18
i	2325.32
h	2325.76
i	2326.07
t	2326.9
h	2326.98
h	2327.24
h	2327.38
i	2327.51
t	2328.28
h	2328.48
t	2329.13
t	2329.17
t	2329.24
h	2329.24
i	2329.68
i	2330.47
i	2330.55
i	2330.55
h	2331.04
h	2331.11
h	2331.32
i	2331.43
h	2331.56
t	2331.83
t	2331.86
i	2332.14
i	2332.35
i	2332.79
h	2332.92
i	2333.36
h	2334.09
i	2334.1
t	2334.26
i	2334.48
h	2334.65
t	2334.68
i	2335.11
i	2335.25
t	2335.29
t	2335.8
h	2336.43
h	2337.14
h	2337.17
h	2337.27
h	2337.67
i	2337.69
i	2338.86
i	2338.94
t	2339.09
t	2339.33
t	2339.41
t	2340.16
t	2340.21
i	2340.94
i	2341.12
i	2341.13
i	2341.68
h	2341.69
i	2341.72
t	2342.31
h	2342.44
t	2342.51
i	2342.7
i	2343.11
h	2343.33
h	2343.89
t	2344.18
h	2344.91
t	2345.19
t	2345.3
i	2345.94
h	2346.02
i	2346.17
i	2346.25
h	2346.31
t	2346.32
t	2346.86
i	2346.87
i	2347.24
h	2347.34
t	2347.53
t	2348.16
i	2348.25
i	2349.48
h	2349.63
h	2349.92
h	2350.13
t	2350.49
h	2350.85
h	2351.23
h	2351.29
t	2351.33
h	2351.53
h	2352.49
h	2352.93
t	2353.14
h	2353.44
h	2353.56
t	2354.09
i	2354.4
t	2354.44
i	2354.53
i	2354.58
t	2355.13
i	2355.21
t	2355.34
h	2355.62
t	2355.89
t	2356.52
h	2357.05
h	2357.68
i	2357.93
h	2358.24
i	2359.01
h	2359.44
h	2360.15
t	2360.41
t	2360.88
h	2361.32
h	2361.41
t	2361.62
h	2361.73
h	2361.84
h	2361.88
h	2362.12
i	2362.55
i	2362.9
h	2363.15
h	2363.44
h	2363.6
t	2364.15
h	2364.36
h	2364.69
i	2364.77
i	2364.84
h	2365.03
h	2365.69
h	2365.89
h	2366.66
i	2366.82
h	2366.89
t	2367.12
i	2367.45
i	2369.16
h	2369.82
h	2370.13
i	2370.25
t	2370.61
i	2370.82
i	2370.96
i	2371.08
i	2371.35
h	2371.44
h	2371.8
i	2371.89
h	2371.9
i	2372.25
t	2372.43
h	2372.79
h	2373
h	2373.02
h	2373.19
h	2373.47
h	2373.58
h	2373.75
i	2374.21
i	2374.43
i	2375.12
i	2375.34
t	2375.35
i	2375.41
t	2376.17
h	2376.59
h	2376.83
t	2376.99
h	2377.18
h	2377.35
t	2377.61
t	2377.9
h	2378.76
h	2379.4
i	2379.67
i	2380
h	2380.02
h	2380.35
i	2380.86
i	2381.11
h	2381.11
i	2381.37
i	2381.79
h	2382.16
i	2382.54
t	2382.62
t	2383.11
i	2383.26
i	2383.43
i	2383.73
i	2383.78
h	2384.24
h	2384.31
h	2384.79
t	2385.13
t	2385.45
t	2385.51
t	2386.07
h	2386.65
i	2387.28
h	2387.32
i	2387.88
i	2388.14
t	2388.21
h	2388.48
h	2389.24
t	2389.3
h	2389.75
t	2389.75
i	2389.94
t	2390.36
i	2391.53
h	2391.58
h	2392.16
t	2392.75
h	2392.85
t	2393.38
t	2393.72
t	2394.45
i	2394.48
t	2394.57
h	2394.88
h	2395.2
h	2395.71
i	2395.91
t	2396.18
t	2396.3
t	2396.43
h	2398.04
h	2398.19
i	2398.22
t	2398.38
h	2398.77
t	2399.27
t	2399.39
t	2399.61
h	2399.73
h	2400.24
t	2400.32
i	2400.57
h	2400.6
h	2401.3
h	2401.47
i	2401.73
t	2401.89
i	2402.47
t	2402.85
h	2403.65
i	2404.18
h	2405.15
h	2405.24
t	2405.95
h	2405.96
t	2406.15
t	2406.9
t	2407.66
i	2407.71
h	2407.79
h	2408.42
h	2408.54
h	2408.68
h	2408.69
t	2408.77
t	2408.86
i	2408.91
i	2409.05
h	2409.11
h	2409.17
i	2409.53
h	2410.25
i	2410.57
t	2411.45
h	2411.46
i	2411.8
h	2411.92
t	2412.19
i	2412.23
t	2412.5
t	2412.6
h	2412.67
h	2412.84
i	2413.44
h	2413.67
t	2413.7
h	2413.81
t	2413.83
h	2414.21
h	2414.74
h	2415.14
h	2415.46
i	2415.51
h	2416.01
t	2416.52
h	2417.07
t	2417.11
t	2417.18
i	2417.26
t	2417.71
h	2418.42
h	2419.41
t	2419.5
t	2419.65
h	2419.82
h	2420.15
t	2420.33
i	2420.47
t	2420.69
i	2420.76
h	2420.92
h	2420.98
t	2421.15
h	2421.41
t	2421.72
h	2422.85
t	2422.94
h	2423.19
h	2423.19
i	2423.27
t	2423.45
i	2423.59
t	2425.05
i	2425.08
h	2425.45
t	2425.76
t	2425.78
i	2426.69
h	2426.98
t	2427.47
i	2427.72
i	2427.73
h	2428.34
h	2428.54
t	2428.59
h	2428.77
t	2429.12
i	2429.23
h	2429.24
t	2429.27
i	2429.98
h	2430.52
t	2431.03
i	2432.03
t	2432.84
h	2432.98
t	2433.04
h	2433.35
h	2433.45
h	2434.23
i	2434.25
i	2434.79
h	2434.92
i	2435.98
i	2436.18
t	2436.33
i	2436.47
i	2436.77
h	2437.05
h	2437.58
h	2437.89
h	2437.99
h	2438.16
h	2438.36
i	2438.5
t	2438.5
h	2439.43
h	2439.76
h	2439.77
t	2439.84
h	2440.73
i	2441.15
t	2441.58
t	2441.65
i	2441.88
i	2441.94
h	2441.97
i	2442.26
t	2442.44
i	2442.58
i	2442.68
h	2442.85
i	2442.94
h	2443.11
h	2443.22
h	2444.14
i	2446.09
t	2446.34
h	2447.41
i	2447.48
i	2448.15
h	2448.59
t	2449.7
i	2450.04
t	2450.32
h	2450.79
h	2451.32
h	2451.38
h	2451.76
t	2451.84
h	2451.97
h	2452.06
h	2452.09
t	2452.29
t	2452.32
h	2452.42
h	2452.49
i	2452.8
i	2453.4
i	2453.5
h	2453.89
t	2453.96
h	2454.09
t	2454.57
i	2455.01
h	2455.17
t	2455.38
t	2455.9
h	2455.98
t	2456.31
i	2457.9
i	2457.98
t	2459.37
i	2460.06
h	2460.19
i	2460.2
i	2460.25
h	2460.26
i	2461.38
i	2461.74
h	2461.8
t	2461.82
t	2461.88
t	2461.91
t	2461.94
h	2461.97
t	2463.06
h	2463.1
h	2463.53
t	2464.07
t	2464.47
t	2464.49
t	2464.52
h	2464.61
t	2464.85
h	2465.66
h	2465.71
h	2465.9
t	2466.09
t	2466.78
i	2466.8
h	2468.11
i	2468.28
t	2468.32
t	2468.43
h	2468.52
t	2468.99
t	2469.26
h	2470.45
h	2470.52
h	2470.77
h	2470.93
h	2471.01
h	2471.48
h	2471.98
h	2472.11
h	2472.17
h	2472.46
t	2472.88
h	2473.13
h	2473.38
h	2473.48
h	2473.59
i	2473.75
h	2473.77
i	2473.8
t	2474.58
t	2475.21
h	2476.2
t	2476.9
i	2478.01
t	2478.01
i	2478.68
t	2479.21
t	2479.78
t	2479.84
h	2480
h	2481.18
h	2481.34
t	2482.15
t	2482.4
i	2482.61
h	2483.25
t	2483.48
h	2484.26
i	2484.39
i	2484.48
h	2484.85
t	2485.05
h	2485.92
i	2486.03
i	2486.13
h	2488.05
h	2488.39
h	2488.52
h	2488.63
h	2488.9
i	2489.41
h	2489.64
i	2490.1
t	2490.11
t	2490.27
i	2490.56
t	2491.07
t	2491.21
t	2491.34
h	2491.4
t	2491.62
i	2491.81
t	2492.19
h	2492.85
i	2492.94
i	2493.28
h	2493.93
t	2494.66
h	2495
h	2495.09
h	2495.54
i	2495.91
i	2496.95
t	2497.16
h	2498
t	2498.29
i	2500.88
t	2500.94
t	2501.04
i	2501.46
t	2502.59
i	2502.63
i	2502.75
h	2502.88
i	2504.39
t	2504.71
h	2504.82
i	2505.14
h	2505.72
h	2505.89
i	2505.96
t	2506.24
h	2506.34
i	2506.38
h	2506.78
i	2507.64
i	2507.89
t	2507.9
h	2507.97
h	2508.29
h	2509.3
h	2509.48
i	2509.84
i	2510.15
i	2510.26
i	2511.08
i	2512.19
h	2512.56
h	2513.31
t	2513.63
i	2514.16
i	2514.34
i	2514.58
t	2514.88
h	2514.94
i	2515.45
h	2515.95
t	2516.24
i	2516.37
t	2516.82
t	2517.43
t	2517.48
h	2517.51
h	2517.71
h	2517.74
i	2517.96
i	2518
i	2518.59
t	2519.24
i	2519.83
t	2520.19
t	2520.46
h	2520.56
h	2520.8
t	2521.14
t	2521.8
h	2521.89
h	2522.65
h	2523.39
h	2523.45
t	2524.16
i	2524.52
t	2525.17
i	2525.45
i	2525.97
t	2526.3
h	2526.54
h	2526.76
h	2527.14
h	2527.5
i	2527.92
h	2528.22
i	2528.56
h	2528.59
h	2529.53
i	2530.17
h	2530.53
h	2530.57
t	2530.64
t	2530.87
h	2530.88
t	2530.94
h	2531.98
i	2532.2
h	2532.36
h	2532.44
h	2532.58
h	2532.84
h	2532.89
h	2533.36
t	2534
t	2534.39
i	2534.98
i	2535.96
t	2536.27
h	2536.48
h	2536.71
i	2537.43
h	2537.55
h	2537.92
i	2538.15
t	2538.36
h	2538.44
h	2538.63
t	2538.84
t	2539.01
h	2539.08
h	2539.09
h	2539.28
h	2539.83
h	2540.38
t	2540.75
h	2540.81
t	2541.77
i	2542.36
t	2542.38
h	2543.44
h	2543.6
t	2543.85
t	2543.95
h	2544
i	2544.26
h	2544.3
h	2544.66
h	2545.49
i	2545.59
h	2546
t	2546.04
h	2546.68
h	2546.74
h	2547.71
h	2547.85
i	2548.08
t	2548.48
t	2549.18
h	2549.51
i	2550.21
i	2551.06
t	2551.71
t	2551.74
h	2551.87
i	2551.97
i	2552.68
i	2553.21
i	2553.78
t	2554.21
i	2554.34
h	2555.06
t	2555.16
t	2555.35
t	2555.97
h	2556.02
h	2556.29
i	2556.55
t	2556.56
i	2557.11
i	2557.2
i	2557.28
h	2557.36
i	2558.12
h	2558.39
t	2560.62
i	2561.31
t	2561.51
t	2562.04
h	2562.24
i	2562.3
t	2562.68
h	2562.7
h	2564.5
t	2565.34
h	2566.33
i	2566.41
h	2566.51
h	2567.03
i	2567.23
i	2567.6
h	2567.67
h	2568.34
h	2568.54
h	2568.8
t	2568.93
i	2569.2
t	2571.1
i	2571.11
t	2571.48
t	2571.81
t	2574.08
t	2574.99
h	2575.25
h	2575.78
h	2576.02
t	2576.1
i	2577.01
t	2577.08
h	2577.42
h	2577.49
t	2577.81
h	2579.08
i	2579.4
h	2580.57
i	2581.46
t	2581.48
i	2582.17
i	2582.26
h	2582.53
h	2583.08
i	2583.09
i	2583.26
h	2583.33
h	2583.51
i	2583.55
t	2583.86
h	2583.91
i	2584.39
h	2585.06
t	2585.7
t	2586
h	2586.08
t	2586.34
h	2586.72
h	2586.83
h	2587.02
h	2587.54
t	2587.61
t	2587.62
t	2587.94
t	2588.1
h	2588.31
h	2588.46
t	2588.75
h	2589.16
h	2589.55
h	2589.55
i	2589.67
h	2589.82
t	2589.91
h	2590.09
h	2590.56
i	2591.01
t	2591.77
i	2591.98
t	2592.7
h	2592.78
i	2593.55
t	2593.59
t	2593.99
i	2594.09
i	2594.39
i	2595.67
h	2595.84
t	2596.55
h	2596.89
t	2597.12
t	2597.59
h	2597.7
h	2598.16
h	2598.33
i	2599.45
h	2599.56
h	2600.22
t	2600.29
t	2600.82
h	2600.93
t	2601.28
i	2601.46
h	2602.36
i	2603.01
t	2603.44
h	2603.67
t	2603.8
h	2605.08
t	2605.57
t	2605.71
i	2606.04
t	2606.46
t	2606.47
i	2606.61
h	2606.73
i	2607.15
h	2607.21
t	2607.6
h	2608.24
i	2608.56
i	2609.1
h	2609.26
t	2609.71
i	2610.13
h	2610.5
h	2610.73
h	2610.95
t	2611.97
t	2611.97
t	2612.24
t	2612.46
i	2612.63
h	2612.68
h	2614.15
t	2615.14
i	2615.24
i	2616.33
i	2616.58
h	2617.27
i	2617.46
h	2617.69
i	2617.76
t	2619.12
t	2619.46
i	2619.58
h	2619.59
t	2619.83
t	2619.9
i	2620.37
t	2620.43
i	2620.6
h	2620.79
h	2621.04
t	2621.64
i	2621.68
i	2621.75
t	2622.44
i	2623.3
h	2623.72
i	2624.02
i	2624.52
h	2624.57
t	2624.77
t	2625.15
h	2625.41
h	2626.21
h	2626.68
i	2628.2
h	2629.25
t	2629.51
i	2629.66
t	2629.86
h	2630.96
t	2631.42
i	2631.51
h	2631.85
h	2631.89
i	2634.41
h	2634.56
h	2635.08
h	2635.27
h	2635.62
t	2635.67
i	2636.89
i	2636.95
t	2637.48
h	2637.51
h	2638.14
i	2638.22
t	2638.53
t	2639.08
t	2639.12
h	2639.89
i	2640.13
h	2640.4
h	2640.58
t	2642.08
i	2642.78
t	2643.06
h	2643.07
i	2643.24
h	2643.46
t	2643.92
h	2644
t	2644.07
h	2644.25
i	2644.94
t	2645.26
h	2645.7
i	2647.67
h	2647.75
i	2647.81
h	2647.96
t	2648.77
h	2649.39
h	2649.56
h	2649.85
h	2649.99
h	2650.12
i	2650.31
h	2650.83
t	2650.88
t	2651.11
h	2652.31
t	2654.3
i	2654.9
i	2655.05
t	2655.43
t	2655.52
h	2655.74
h	2656.23
i	2656.26
i	2656.51
h	2657.23
t	2657.28
i	2657.4
h	2657.72
h	2659.71
t	2659.82
h	2660.35
h	2660.65
h	2660.68
i	2661.4
i	2662.49
t	2662.67
i	2662.74
i	2663.35
h	2663.59
i	2664.6
h	2664.72
t	2665.88
i	2665.97
i	2666.01
h	2666.38
h	2666.64
h	2666.69
i	2667.05
i	2667.24
t	2667.46
h	2668.6
t	2668.68
t	2668.75
t	2669.11
t	2670.26
t	2670.44
h	2672.79
h	2673.15
h	2673.52
t	2674.18
i	2674.23
t	2674.28
i	2674.31
i	2674.33
i	2674.36
h	2675.25
i	2675.27
h	2675.33
t	2676.14
i	2676.46
i	2677.56
h	2678.89
h	2679.79
i	2680.56
i	2680.98
h	2681.09
i	2683
h	2684.81
h	2685.06
h	2686.16
i	2686.43
h	2686.85
h	2687.05
h	2687.32
h	2687.67
h	2690.28
h	2690.45
t	2690.71
t	2691.67
i	2691.79
i	2692.47
i	2693.11
i	2693.26
h	2693.82
h	2693.86
i	2694.41
i	2694.93
h	2695.46
i	2695.72
h	2695.99
h	2696.18
h	2696.26
i	2697.07
i	2697.14
h	2697.16
h	2697.22
t	2697.47
i	2698.02
h	2698.15
h	2698.24
h	2699.78
h	2699.81
i	2699.86
i	2700.07
h	2700.2
h	2700.58
h	2700.72
i	2700.75
h	2700.92
t	2700.94
t	2701.12
h	2701.22
t	2701.33
i	2701.75
h	2702.22
t	2702.7
i	2703.34
t	2704.45
h	2704.68
t	2704.93
t	2704.96
t	2705.31
h	2705.64
t	2705.89
t	2706.1
h	2706.65
h	2706.86
t	2707.07
h	2707.21
i	2707.47
t	2707.82
h	2707.94
t	2708.4
i	2708.6
i	2708.86
h	2708.9
i	2709.51
t	2709.69
i	2709.69
h	2710.65
h	2711.14
i	2711.4
t	2712.08
t	2712.19
i	2712.56
i	2712.57
i	2712.79
t	2712.8
h	2713.26
i	2713.75
h	2713.83
t	2714.83
h	2714.85
h	2715.19
h	2715.57
h	2716.31
h	2716.65
t	2717.31
i	2717.99
h	2718.03
t	2718.3
t	2718.34
t	2718.69
t	2719.08
h	2719.09
h	2719.61
h	2719.83
t	2719.83
i	2720.27
h	2721.8
t	2722.38
h	2722.94
h	2723.04
t	2723.12
h	2723.88
i	2724.25
h	2724.68
i	2724.69
h	2725.35
h	2725.36
h	2725.99
i	2726.28
h	2726.46
h	2726.69
h	2726.74
i	2728.4
h	2728.61
t	2729.07
t	2729.37
h	2729.46
h	2729.91
h	2730.92
h	2730.98
t	2731.15
h	2731.18
i	2731.3
t	2731.81
i	2731.82
t	2732.22
i	2732.24
t	2732.85
t	2732.9
i	2733.34
i	2733.43
h	2734.36
i	2735.64
h	2736.04
h	2736.11
t	2736.19
i	2736.39
t	2736.52
h	2736.97
t	2737.49
i	2738.28
t	2738.37
t	2738.51
h	2739.18
h	2739.26
t	2739.76
i	2740.05
i	2741.04
h	2741.14
h	2741.48
t	2741.48
t	2741.72
h	2743.06
t	2743.65
h	2743.76
i	2743.86
h	2744.01
h	2744.38
t	2745.9
t	2746.79
i	2747.23
i	2747.34
i	2747.9
h	2748.04
i	2748.49
h	2748.71
i	2749.19
i	2749.35
t	2749.39
i	2749.42
t	2749.48
i	2750.12
h	2750.48
i	2750.5
h	2750.71
h	2750.98
t	2751.16
t	2751.22
i	2751.73
t	2751.77
i	2753.23
t	2753.27
i	2753.42
h	2753.7
t	2753.84
h	2755.01
t	2755.78
t	2755.9
i	2756.64
t	2757.9
t	2758.08
t	2758.08
h	2758.57
h	2759.46
i	2759.98
h	2760.02
h	2760.15
h	2760.59
h	2760.68
h	2761.45
i	2762.06
i	2762.23
i	2762.25
t	2762.77
t	2762.84
h	2763.29
t	2763.64
h	2764.34
h	2765.36
t	2765.77
i	2767.18
i	2767.45
t	2768.33
h	2768.6
i	2768.67
h	2769.18
t	2769.39
i	2769.48
h	2769.84
h	2769.95
h	2769.99
t	2770.03
h	2770.91
t	2770.92
t	2770.98
h	2771.3
i	2771.66
i	2771.79
i	2772.1
i	2772.15
i	2772.23
h	2772.29
h	2772.35
t	2772.41
t	2772.73
h	2772.97
h	2773.29
t	2773.35
t	2773.74
t	2774.19
t	2774.97
h	2775.25
h	2775.39
i	2775.69
i	2776.02
i	2776.08
t	2776.48
h	2776.51
i	2777.88
h	2778.26
i	2778.28
h	2779.57
h	2779.58
h	2779.77
i	2779.96
h	2780.26
h	2780.34
h	2780.7
t	2781.2
t	2781.94
t	2782.25
i	2782.89
i	2783.35
h	2784.07
i	2784.18
h	2784.78
i	2784.89
h	2785.99
i	2786.01
h	2786.22
t	2787.28
h	2787.69
t	2787.86
i	2787.9
t	2788
t	2788.32
h	2789.59
t	2789.65
i	2791
t	2791.13
i	2791.44
i	2791.56
h	2792.02
h	2792.11
h	2793.04
t	2793.41
h	2793.69
h	2793.8
h	2793.86
i	2794.05
i	2794.76
i	2794.98
h	2795.2
h	2796.9
t	2797.3
t	2797.83
t	2798.14
i	2798.31
i	2798.46
i	2798.9
h	2799.13
h	2799.28
h	2799.59
h	2799.78
t	2800.77
h	2801.19
i	2801.4
h	2801.64
h	2801.65
h	2802.13
t	2802.5
t	2802.95
h	2803.53
h	2803.89
h	2803.9
t	2804.05
t	2804.74
i	2804.95
i	2805.64
h	2805.79
i	2806.17
i	2806.2
h	2806.37
t	2806.4
t	2806.48
h	2806.67
h	2806.92
t	2808.28
t	2808.47
t	2808.62
i	2808.95
h	2809.49
t	2810.11
t	2810.13
t	2810.69
t	2811.8
t	2812.53
i	2812.66
i	2814.48
t	2814.72
i	2814.72
i	2815.46
h	2815.96
h	2816.55
h	2817.05
t	2817.19
i	2818.85
h	2818.92
t	2819.71
h	2820.6
t	2821.69
t	2821.84
h	2821.85
t	2821.86
h	2821.98
t	2822.17
h	2822.66
h	2822.84
i	2822.97
t	2824.08
h	2824.29
h	2826.03
h	2826.1
t	2826.39
i	2826.59
i	2826.65
i	2827.32
t	2827.96
i	2827.97
i	2828.35
t	2828.36
i	2828.39
h	2828.65
t	2828.87
t	2829.33
i	2829.35
i	2829.5
i	2829.59
i	2830.94
t	2830.96
t	2831.54
t	2831.88
h	2833.19
h	2834.19
i	2834.33
h	2834.54
h	2834.85
t	2835.01
t	2835.19
t	2835.69
h	2835.96
i	2837.23
h	2838.9
t	2839.22
h	2839.52
h	2839.63
t	2840.29
t	2841.3
i	2842.5
h	2842.56
h	2843.12
i	2843.21
h	2843.26
t	2843.59
t	2844.41
t	2844.81
h	2845.37
t	2845.43
i	2845.48
h	2846.13
h	2846.19
i	2846.97
t	2847.43
i	2848.33
h	2849.28
t	2849.46
i	2849.56
t	2850.02
i	2850.9
i	2851.23
i	2851.68
h	2851.85
h	2852.57
h	2853.17
i	2853.35
i	2853.66
i	2854.94
t	2855.02
h	2855.73
h	2855.84
h	2856.13
i	2856.28
t	2856.29
t	2856.36
h	2856.43
i	2856.46
h	2856.57
h	2857.06
h	2857.08
h	2857.27
t	2857.58
h	2857.68
t	2858.07
i	2858.69
h	2858.76
t	2858.87
t	2859.11
h	2859.54
h	2859.59
h	2859.65
h	2859.75
h	2860.15
t	2860.47
i	2860.48
i	2861.14
h	2861.24
i	2861.74
i	2861.75
h	2861.8
h	2862
h	2862.38
i	2863.21
h	2863.54
i	2863.79
i	2864.8
t	2865.14
t	2865.67
t	2865.67
t	2865.75
t	2865.85
h	2865.99
t	2869.27
h	2869.36
h	2869.68
i	2869.78
h	2869.82
i	2871.51
i	2871.84
t	2872.08
t	2872.67
t	2873.06
i	2873.28
i	2874.05
i	2875.16
h	2876.56
i	2877.07
t	2877.37
t	2877.56
t	2877.75
i	2878.66
h	2879.24
i	2879.72
i	2879.98
t	2880.37
h	2880.61
i	2880.68
h	2880.96
i	2881.02
t	2882.02
h	2882.51
i	2883.28
t	2883.31
i	2883.49
t	2883.92
i	2884.98
i	2885.46
i	2885.91
h	2885.96
t	2886.12
h	2886.34
i	2886.39
i	2886.52
t	2887.46
h	2887.48
t	2887.88
h	2888.15
h	2890.06
i	2890.14
t	2891.44
h	2892.65
h	2892.65
h	2892.81
i	2893.76
h	2893.84
h	2895.61
h	2896.66
h	2896.78
h	2898.4
h	2898.55
i	2898.9
t	2899.42
h	2900.47
t	2900.74
t	2900.81
h	2900.99
h	2901.23
t	2901.95
h	2902.38
i	2902.81
t	2903.36
h	2904.6
i	2905.1
t	2905.15
i	2905.2
h	2905.82
i	2905.94
t	2906.36
t	2906.67
h	2906.82
h	2907.21
h	2907.67
h	2908.96
h	2910.11
t	2910.21
h	2910.22
h	2910.67
t	2910.74
t	2911.68
h	2911.71
i	2912.06
i	2912.35
h	2912.49
h	2912.63
h	2913.55
h	2913.88
i	2914.42
h	2914.67
t	2915.07
h	2915.18
h	2915.22
t	2916.34
h	2916.9
t	2917.84
h	2918.04
i	2918.19
t	2918.23
h	2918.3
h	2918.46
t	2918.91
t	2919.14
h	2919.29
i	2919.69
t	2920.16
h	2920.27
h	2920.32
h	2920.74
h	2921.82
i	2922.64
i	2922.9
i	2923
h	2923.06
i	2923.29
i	2923.57
i	2923.62
i	2924.72
t	2924.82
t	2925.9
t	2926.21
t	2926.93
t	2927.82
t	2929.23
i	2930.2
h	2930.33
i	2930.44
h	2930.56
i	2931.31
h	2931.51
t	2931.53
i	2931.56
i	2931.68
i	2931.88
i	2932.54
t	2933.08
t	2934.82
t	2935.1
t	2935.54
t	2935.84
h	2936.78
i	2937.3
i	2937.32
i	2938.26
i	2938.35
h	2938.45
h	2938.71
t	2938.75
h	2939.54
h	2940.61
h	2940.75
t	2940.9
i	2941.02
i	2941.42
i	2941.6
i	2941.7
i	2941.91
i	2942.02
h	2943.03
i	2943.21
i	2943.9
t	2944.23
i	2944.31
i	2944.5
i	2944.76
t	2945.24
h	2947.65
h	2947.82
i	2948.91
t	2949.07
h	2949.23
h	2949.88
t	2950.41
h	2950.72
i	2950.77
t	2951.53
h	2951.57
h	2951.93
t	2952.01
h	2952.19
i	2953.06
t	2953.47
i	2953.71
t	2953.93
h	2954.46
t	2954.6
h	2955.28
i	2955.39
h	2955.39
i	2955.99
h	2956.15
i	2957.24
t	2957.29
i	2957.45
t	2957.47
t	2957.87
h	2958.77
h	2959.88
i	2960.39
h	2960.85
h	2961.09
h	2961.26
t	2962.15
i	2962.38
h	2962.54
t	2964.19
t	2964.96
h	2965.13
h	2965.61
h	2965.68
h	2965.87
t	2966.47
t	2966.61
i	2966.98
h	2967.24
i	2967.82
h	2968.37
h	2968.64
h	2968.78
h	2969.3
h	2970.16
h	2970.57
h	2970.65
t	2971
h	2971.92
h	2971.95
t	2972.06
h	2972.17
h	2972.27
h	2972.68
h	2972.72
h	2973.35
h	2974.11
h	2974.2
t	2974.39
i	2974.46
t	2974.61
h	2974.62
h	2974.74
i	2975.01
i	2975.15
h	2975.57
t	2975.58
t	2975.68
h	2976.76
t	2976.85
h	2977.94
t	2978.5
t	2979.08
h	2979.24
t	2979.48
i	2979.49
h	2981.07
i	2982.04
t	2982.73
i	2982.74
h	2983.48
t	2983.48
h	2983.57
i	2983.7
t	2983.72
h	2984.32
h	2984.6
h	2984.89
t	2985.25
t	2986.35
t	2987.34
i	2988.08
h	2988.2
i	2989.52
i	2990.98
h	2991.23
h	2991.48
t	2991.65
i	2991.67
t	2992.28
h	2993.18
h	2993.4
i	2994.1
t	2994.67
t	2995.68
t	2996.16
i	2996.77
h	2997.43
t	2997.81
h	2998.12
t	2998.3
h	2998.47
i	2999.21
i	3000.14
i	3000.23
i	3000.36
i	3000.48
i	3000.49
i	3000.56
i	3000.63
h	3000.86
t	3000.88
i	3001.11
i	3001.16
t	3001.72
t	3001.85
h	3002.33
t	3003.24
h	3003.56
i	3004.76
t	3005.02
i	3005.05
h	3005.8
h	3005.97
t	3005.99
h	3006.02
t	3007.08
h	3007.16
t	3007.61
i	3007.73
i	3007.98
h	3008.39
t	3008.44
i	3008.57
t	3008.82
i	3009.08
t	3009.09
i	3009.7
t	3010.24
i	3010.26
t	3010.55
h	3011.06
i	3011.96
t	3012.4
t	3012.76
t	3013.18
t	3013.82
t	3014.64
h	3014.79
i	3016.04
t	3016.82
t	3016.92
i	3017.27
i	3017.48
i	3018.05
i	3018.19
t	3018.35
h	3018.59
h	3018.8
h	3018.93
t	3018.99
t	3019.03
t	3019.09
t	3019.53
i	3019.82
t	3020.06
t	3020.08
i	3020.64
i	3020.67
i	3021.63
t	3022.17
t	3022.45
t	3023.11
t	3024.21
t	3025.11
i	3025.18
t	3025.19
i	3025.64
h	3025.97
i	3026.41
h	3026.86
h	3026.9
t	3026.97
t	3027.06
t	3027.15
h	3027.23
t	3027.27
i	3027.45
h	3027.68
t	3027.81
t	3028.16
h	3028.33
h	3028.36
h	3028.38
i	3028.43
h	3029.18
i	3029.59
h	3029.93
i	3030.05
h	3030.47
i	3030.59
t	3030.73
i	3031.27
h	3031.51
i	3031.82
i	3032.06
t	3032.11
t	3032.42
i	3032.99
h	3033.96
i	3035.35
i	3035.36
i	3036.03
i	3036.44
i	3036.44
t	3036.66
i	3036.8
h	3036.81
i	3037.39
h	3038.51
t	3038.55
h	3038.62
i	3038.79
i	3039.08
t	3039.1
h	3039.2
i	3039.56
h	3040.25
h	3041.37
i	3041.54
h	3042.65
h	3042.89
h	3044.1
i	3044.84
t	3044.87
h	3045.87
h	3045.95
i	3046.03
h	3046.05
h	3046.8
t	3047.95
t	3048.01
t	3048.47
t	3049.41
h	3049.69
t	3049.98
i	3050.7
i	3050.98
t	3051.97
i	3052.05
t	3052.27
h	3052.42
h	3052.62
i	3052.86
i	3054.13
t	3054.71
t	3055.3
h	3055.42
i	3055.66
i	3055.86
h	3055.89
i	3056.93
t	3057.81
h	3058.06
h	3058.76
t	3059.61
h	3059.76
h	3059.79
i	3059.91
h	3060
h	3060.73
h	3060.97
